Header,Estimated Weight (Da)
>NODE_302_length_33959_cov_42.207767__full,10466155.8
>NODE_311_length_33409_cov_20.332753__full,10325393.8
>NODE_323_length_32531_cov_60.220677__full,10045213.2
>NODE_325_length_32266_cov_36.616066__full,9971564.2
>NODE_328_length_31552_cov_37.597495__full,9725089.4
>NODE_337_length_30828_cov_39.695434__full,9484228.6
>NODE_366_length_28886_cov_36.987807__full,8941921.2
>NODE_394_length_27062_cov_20.510626__full,8332547.4
>NODE_409_length_26065_cov_31.139991__full,8071513.0
>NODE_425_length_25353_cov_21.109725__full,7816667.6
>NODE_442_length_24694_cov_31.201464__full,7636758.8
>NODE_461_length_23692_cov_30.956936__full,7313276.4
>NODE_465_length_23563_cov_19.894391__full,7290575.6
>NODE_469_length_23490_cov_43.176692__full,7217475.0
>NODE_485_length_22941_cov_21.441292__full,7056361.2
>NODE_492_length_22734_cov_24.152021__full,7025118.8
>NODE_494_length_22685_cov_22.577482__full,7006348.0
>NODE_498_length_22539_cov_30.503565__full,6968320.8
>NODE_502_length_22501_cov_30.257298__full,6957560.2
>NODE_506_length_22405_cov_29.259258__full,6912331.0
>NODE_509_length_22281_cov_44.451492__full,6889340.2
>NODE_510_length_22273_cov_30.538378__full,6880269.6
>NODE_515_length_22211_cov_52.650687__full,6890328.2
>NODE_519_length_22125_cov_38.071279__full,6835728.0
>NODE_520_length_22100_cov_40.628108__full,6797979.0
>NODE_526_length_21832_cov_34.751300__full,6753636.4
>NODE_536_length_21439_cov_19.187113__full,6613296.8
>NODE_542_length_21322_cov_40.585968__full,6599152.4
>NODE_559_length_20873_cov_23.755512__full,6448878.6
>NODE_560_length_20856_cov_239.513128__full,6428859.2
>NODE_561_length_20853_cov_55.701262__full,6434679.6
>NODE_566_length_20724_cov_19.932218__full,6418716.8
>NODE_574_length_20518_cov_37.880650__full,6349365.6
>NODE_584_length_20346_cov_17.159036__full,6286732.2
>NODE_590_length_20159_cov_16.775773__full,6218331.8
>NODE_605_length_19886_cov_38.122201__full,6134354.2
>NODE_606_length_19868_cov_26.925692__full,6139971.6
>NODE_615_length_19735_cov_43.165461__full,6113633.0
>NODE_628_length_19398_cov_53.852376__full,5963790.6
>NODE_633_length_19332_cov_32.989029__full,5975578.4
>NODE_639_length_19084_cov_36.264577__full,5922538.8
>NODE_640_length_19082_cov_28.290365__full,5901588.4
>NODE_642_length_19057_cov_22.553750__full,5888270.4
>NODE_649_length_18914_cov_71.828647__full,5850179.8
>NODE_664_length_18701_cov_32.440813__full,5775901.2
>NODE_667_length_18655_cov_135.644158__full,5782304.0
>NODE_702_length_17805_cov_16.662318__full,5494315.0
>NODE_703_length_17801_cov_233.095808__full,5496123.2
>NODE_712_length_17630_cov_19.334664__full,5430191.0
>NODE_732_length_17318_cov_17.446425__full,5350630.6
>NODE_733_length_17289_cov_25.487551__full,5354805.8
>NODE_735_length_17270_cov_21.514239__full,5334558.0
>NODE_769_length_16719_cov_31.228941__full,5172225.8
>NODE_775_length_16682_cov_16.442923__full,5149602.4
>NODE_790_length_16508_cov_19.729478__full,5089940.6
>NODE_829_length_15972_cov_33.119511__full,4937447.4
>NODE_869_length_15514_cov_130.743107__full,4797102.8
>NODE_879_length_15420_cov_26.207167__full,4763913.0
>NODE_890_length_15333_cov_38.177366__full,4754304.6
>NODE_907_length_15140_cov_18.936906__full,4664741.0
>NODE_915_length_15026_cov_35.647886__full,4625901.2
>NODE_936_length_14855_cov_31.005964__full,4589468.0
>NODE_941_length_14828_cov_24.975694__full,4584087.6
>NODE_952_length_14692_cov_20.950730__full,4535257.4
>NODE_957_length_14655_cov_22.120638__full,4529115.0
>NODE_965_length_14594_cov_22.548189__full,4507588.8
>NODE_972_length_14509_cov_19.007287__full,4471436.8
>NODE_983_length_14438_cov_27.395076__full,4462836.6
>NODE_1012_length_14172_cov_27.724082__full,4363677.4
>NODE_1018_length_14142_cov_39.612049__full,4377956.4
>NODE_1034_length_14056_cov_20.073726__full,4344188.2
>NODE_1050_length_13971_cov_17.388048__full,4304364.2
>NODE_1056_length_13925_cov_16.877550__full,4313314.0
>NODE_1103_length_13600_cov_20.246204__full,4210827.0
>NODE_1106_length_13569_cov_22.534076__full,4193732.8
>NODE_1136_length_13399_cov_18.760150__full,4134795.8
>NODE_1138_length_13396_cov_25.008949__full,4124079.2
>NODE_1158_length_13246_cov_20.276109__full,4088301.2
>NODE_1181_length_13068_cov_20.320148__full,4031794.6
>NODE_1190_length_12995_cov_21.173775__full,4019321.0
>NODE_1198_length_12900_cov_17.141161__full,3993146.0
>NODE_1214_length_12816_cov_51.199811__full,3966078.2
>NODE_1232_length_12694_cov_14.635093__full,3934552.8
>NODE_1234_length_12682_cov_24.728284__full,3926784.4
>NODE_1236_length_12675_cov_40.392494__full,3919464.0
>NODE_1243_length_12622_cov_36.782400__full,3896401.4
>NODE_1274_length_12457_cov_27.202865__full,3852939.4
>NODE_1287_length_12374_cov_21.684644__full,3827949.8
>NODE_1298_length_12307_cov_31.974361__full,3783234.4
>NODE_1300_length_12303_cov_29.917650__full,3794310.6
>NODE_1304_length_12276_cov_28.118913__full,3800305.2
>NODE_1305_length_12272_cov_33.950300__full,3784029.4
>NODE_1313_length_12251_cov_76.777650__full,3779283.2
>NODE_1326_length_12152_cov_18.383141__full,3783449.4
>NODE_1334_length_12101_cov_18.867939__full,3743692.2
>NODE_1346_length_12045_cov_13.552402__full,3717378.0
>NODE_1406_length_11768_cov_19.668181__full,3631665.6
>NODE_1412_length_11744_cov_23.144096__full,3627139.8
>NODE_1416_length_11724_cov_17.988731__full,3632289.8
>NODE_1428_length_11648_cov_34.812884__full,3611374.6
>NODE_1431_length_11624_cov_32.400607__full,3595616.8
>NODE_1457_length_11500_cov_20.766336__full,3571300.0
>NODE_1458_length_11499_cov_36.932456__full,3554247.8
>NODE_1461_length_11486_cov_15.644243__full,3540473.2
>NODE_1500_length_11324_cov_164.078129__full,3499829.8
>NODE_1507_length_11296_cov_63.605609__full,3477072.2
>NODE_1515_length_11259_cov_42.420430__full,3479295.8
>NODE_1538_length_11156_cov_25.429954__full,3447589.2
>NODE_1540_length_11141_cov_16.078700__full,3434078.2
>NODE_1570_length_11012_cov_78.640979__full,3399401.4
>NODE_1573_length_11007_cov_19.564631__full,3406026.4
>NODE_1591_length_10945_cov_22.862069__full,3389494.0
>NODE_1596_length_10911_cov_25.982612__full,3370171.2
>NODE_1602_length_10887_cov_42.440489__full,3369736.4
>NODE_1612_length_10820_cov_28.194945__full,3343759.0
>NODE_1618_length_10793_cov_37.404526__full,3338449.6
>NODE_1631_length_10711_cov_17.859122__full,3301836.2
>NODE_1633_length_10695_cov_19.192431__full,3312013.0
>NODE_1642_length_10674_cov_21.968416__full,3295708.8
>NODE_1644_length_10671_cov_31.440030__full,3302486.2
>NODE_1657_length_10646_cov_14.713947__full,3294630.2
>NODE_1728_length_10372_cov_23.246569__full,3197525.4
>NODE_1752_length_10255_cov_19.123671__full,3175208.0
>NODE_1770_length_10199_cov_46.806139__full,3148479.8
>NODE_1780_length_10163_cov_23.608406__full,3136104.6
>NODE_20_length_59891_cov_59.186296__0_partial,9263222.8
>NODE_40_length_48758_cov_38.930927__full,15092718.6
>NODE_44_length_47076_cov_46.917470__full,14559345.2
>NODE_80_length_32764_cov_38.542875__full,10120260.8
>NODE_101_length_28690_cov_63.170753__full,8867022.0
>NODE_118_length_25065_cov_44.562805__full,7712648.0
>NODE_154_length_21483_cov_49.536008__full,6638055.6
>NODE_196_length_18793_cov_21.325826__full,5794531.6
>NODE_205_length_17907_cov_27.479391__full,5533372.4
>NODE_228_length_16833_cov_30.636130__full,5204056.6
>NODE_251_length_15970_cov_67.212778__full,4938950.0
>NODE_265_length_15224_cov_20.776595__full,4712152.8
>NODE_275_length_14939_cov_70.904380__full,4643742.8
>NODE_299_length_14085_cov_24.847133__full,4369516.0
>NODE_300_length_14060_cov_35.177423__full,4345442.0
>NODE_344_length_13138_cov_24.889792__full,4050855.6
>NODE_395_length_12057_cov_38.427162__full,3713248.4
>NODE_397_length_12006_cov_33.189048__full,3699996.2
>NODE_398_length_11998_cov_70.551475__full,3688914.6
>NODE_405_length_11831_cov_52.868053__full,3664661.2
>NODE_412_length_11693_cov_29.255218__full,3613490.6
>NODE_464_length_10815_cov_55.379153__full,3338046.0
>NODE_471_length_10775_cov_51.691083__full,3325190.0
>NODE_490_length_10591_cov_35.314430__full,3281807.2
>NODE_503_length_10461_cov_21.003185__full,3228537.2
>NODE_5_length_139399_cov_32.233927__full,43151974.8
>NODE_29_length_74976_cov_38.571644__full,23224770.2
>NODE_87_length_51071_cov_37.527407__full,15773965.2
>NODE_106_length_46973_cov_23.403934__full,14531914.6
>NODE_114_length_45615_cov_42.677388__full,14108990.0
>NODE_117_length_45373_cov_55.894443__full,13994620.6
>NODE_118_length_45129_cov_51.344970__full,13926401.8
>NODE_122_length_44558_cov_32.896129__full,13791001.6
>NODE_123_length_44553_cov_24.931930__full,13783825.6
>NODE_124_length_44439_cov_150.151759__full,13744109.8
>NODE_126_length_44068_cov_33.260547__full,13608151.6
>NODE_131_length_43650_cov_50.197401__full,13512056.0
>NODE_137_length_43037_cov_31.771252__full,13302203.4
>NODE_154_length_40985_cov_46.558039__full,12651536.0
>NODE_155_length_40873_cov_31.614975__full,12636284.6
>NODE_157_length_40659_cov_26.882618__full,12540651.8
>NODE_164_length_39997_cov_24.852048__full,12375705.4
>NODE_169_length_39460_cov_43.677650__full,12178045.0
>NODE_177_length_38249_cov_22.094207__full,11836948.8
>NODE_186_length_37104_cov_29.900743__full,11455779.8
>NODE_190_length_36499_cov_59.310330__full,11313930.8
>NODE_205_length_34630_cov_24.157105__full,10699332.0
>NODE_212_length_34125_cov_29.267325__full,10525707.0
>NODE_232_length_31661_cov_42.277612__full,9783291.2
>NODE_234_length_31399_cov_39.229105__full,9694008.8
>NODE_235_length_31361_cov_26.878703__full,9679961.2
>NODE_238_length_31178_cov_31.598893__full,9643370.6
>NODE_248_length_30487_cov_31.343886__full,9408308.4
>NODE_253_length_30228_cov_22.105911__full,9336208.6
>NODE_256_length_30136_cov_33.869727__full,9297912.2
>NODE_259_length_30004_cov_25.180906__full,9278902.8
>NODE_260_length_29929_cov_92.224573__full,9240841.8
>NODE_267_length_29584_cov_66.600170__full,9149257.8
>NODE_277_length_28584_cov_26.689170__full,8816516.8
>NODE_282_length_28232_cov_23.909039__full,8721198.4
>NODE_296_length_27027_cov_36.924428__full,8381612.4
>NODE_298_length_26988_cov_24.456097__full,8318524.6
>NODE_306_length_26596_cov_27.965090__full,8203741.2
>NODE_310_length_26433_cov_36.600478__full,8145466.6
>NODE_333_length_24858_cov_178.730643__full,7697263.6
>NODE_339_length_24635_cov_42.779141__full,7605794.0
>NODE_340_length_24527_cov_16.550843__full,7613404.4
>NODE_344_length_24394_cov_22.517514__full,7525213.8
>NODE_356_length_23967_cov_25.680995__full,7417891.4
>NODE_366_length_23701_cov_49.104144__full,7297747.2
>NODE_368_length_23656_cov_27.147387__full,7304981.2
>NODE_371_length_23570_cov_22.900132__full,7272362.0
>NODE_373_length_23555_cov_22.837057__full,7275124.0
>NODE_380_length_23298_cov_26.168585__full,7207147.6
>NODE_384_length_23097_cov_44.962345__full,7154358.4
>NODE_394_length_22870_cov_41.741250__full,7058937.0
>NODE_401_length_22363_cov_24.021559__full,6897051.6
>NODE_403_length_22251_cov_27.106582__full,6880613.2
>NODE_404_length_22234_cov_21.753738__full,6866893.8
>NODE_447_length_20643_cov_24.469480__full,6399698.6
>NODE_481_length_19626_cov_37.269319__full,6077161.2
>NODE_500_length_19212_cov_41.096374__full,5942993.4
>NODE_503_length_19183_cov_37.960962__full,5930975.6
>NODE_511_length_18984_cov_22.874451__full,5861955.8
>NODE_513_length_18954_cov_43.359056__full,5866382.8
>NODE_519_length_18878_cov_26.690452__full,5830973.6
>NODE_522_length_18791_cov_21.440830__full,5800547.2
>NODE_523_length_18780_cov_33.998769__full,5788234.0
>NODE_526_length_18714_cov_36.744077__full,5778760.8
>NODE_527_length_18698_cov_27.050917__full,5783060.6
>NODE_534_length_18598_cov_70.449051__full,5724133.6
>NODE_544_length_18348_cov_23.797688__full,5659619.6
>NODE_546_length_18335_cov_37.203334__full,5683971.0
>NODE_550_length_18242_cov_28.069889__full,5667056.4
>NODE_553_length_18191_cov_63.421015__full,5647723.2
>NODE_565_length_17892_cov_155.924689__full,5520582.4
>NODE_571_length_17754_cov_55.320136__full,5488817.8
>NODE_618_length_16512_cov_18.506793__full,5098711.4
>NODE_619_length_16488_cov_16.571359__full,5092486.6
>NODE_627_length_16364_cov_32.563357__full,5050515.8
>NODE_637_length_16195_cov_154.826106__full,5007523.0
>NODE_643_length_16096_cov_18.358755__full,4973641.2
>NODE_646_length_16072_cov_17.496463__full,4963649.4
>NODE_658_length_15802_cov_23.356238__full,4877723.4
>NODE_663_length_15737_cov_28.839749__full,4858531.4
>NODE_667_length_15658_cov_64.039334__full,4859758.6
>NODE_682_length_15493_cov_28.305314__full,4788642.6
>NODE_684_length_15480_cov_21.046226__full,4763291.0
>NODE_685_length_15459_cov_20.733073__full,4780003.8
>NODE_686_length_15454_cov_28.308043__full,4763981.8
>NODE_690_length_15400_cov_42.668714__full,4749588.0
>NODE_691_length_15377_cov_47.747938__full,4751788.4
>NODE_715_length_14994_cov_53.428600__full,4628234.8
>NODE_723_length_14873_cov_35.801814__full,4592208.6
>NODE_761_length_14407_cov_18.919486__full,4459544.4
>NODE_793_length_13960_cov_41.037010__full,4302933.0
>NODE_794_length_13924_cov_59.031175__full,4307040.8
>NODE_796_length_13922_cov_34.221877__full,4295212.4
>NODE_815_length_13715_cov_18.538704__full,4244851.0
>NODE_831_length_13566_cov_41.680701__full,4185565.2
>NODE_857_length_13233_cov_36.358916__full,4091958.6
>NODE_861_length_13175_cov_25.747094__full,4047142.0
>NODE_868_length_13122_cov_20.930508__full,4040664.4
>NODE_869_length_13116_cov_179.620727__full,4054581.2
>NODE_873_length_13089_cov_14.966436__full,4025316.8
>NODE_886_length_12960_cov_49.798771__full,4008830.0
>NODE_898_length_12837_cov_36.938295__full,3983961.4
>NODE_899_length_12826_cov_22.663707__full,3962971.2
>NODE_920_length_12629_cov_21.287310__full,3924191.8
>NODE_929_length_12555_cov_15.492052__full,3878862.0
>NODE_933_length_12526_cov_31.281323__full,3873452.2
>NODE_938_length_12494_cov_21.328116__full,3846708.8
>NODE_947_length_12392_cov_107.413975__full,3806556.4
>NODE_966_length_12191_cov_16.459808__full,3767338.2
>NODE_967_length_12172_cov_29.640851__full,3757939.4
>NODE_981_length_12040_cov_28.814337__full,3710571.0
>NODE_987_length_12005_cov_17.955065__full,3703173.0
>NODE_989_length_11986_cov_33.808699__full,3697669.2
>NODE_992_length_11979_cov_23.235438__full,3705499.8
>NODE_994_length_11933_cov_34.204073__full,3698074.6
>NODE_995_length_11913_cov_21.565515__full,3675163.6
>NODE_999_length_11877_cov_26.106724__full,3662868.4
>NODE_1004_length_11836_cov_15.139473__full,3627587.2
>NODE_1007_length_11800_cov_30.723101__full,3662628.0
>NODE_1017_length_11687_cov_18.785468__full,3612407.4
>NODE_1021_length_11646_cov_38.848445__full,3594761.2
>NODE_1070_length_11290_cov_18.845143__full,3483467.0
>NODE_1072_length_11289_cov_34.119482__full,3483026.8
>NODE_1100_length_11115_cov_26.042030__full,3441345.0
>NODE_1120_length_10979_cov_51.321599__full,3391681.8
>NODE_1123_length_10969_cov_18.051242__full,3387367.8
>NODE_1126_length_10956_cov_42.897578__full,3387183.2
>NODE_1127_length_10955_cov_17.276713__full,3379177.0
>NODE_1132_length_10934_cov_44.377665__full,3366987.8
>NODE_1136_length_10908_cov_21.218614__full,3353316.6
>NODE_1143_length_10871_cov_36.329558__full,3357928.2
>NODE_1145_length_10862_cov_110.713463__full,3356970.4
>NODE_1146_length_10859_cov_28.378717__full,3357510.8
>NODE_1157_length_10811_cov_32.370426__full,3337892.2
>NODE_1160_length_10797_cov_17.172743__full,3341980.4
>NODE_1164_length_10772_cov_25.011524__full,3315775.4
>NODE_1170_length_10733_cov_18.677826__full,3318143.6
>NODE_1176_length_10677_cov_25.529212__full,3292339.4
>NODE_1184_length_10630_cov_49.865825__full,3279285.0
>NODE_1191_length_10586_cov_14.544293__full,3273189.2
>NODE_1207_length_10497_cov_35.093576__full,3237959.4
>NODE_1231_length_10388_cov_40.454855__full,3211006.6
>NODE_1234_length_10371_cov_17.230822__full,3201368.2
>NODE_1250_length_10267_cov_20.184992__full,3172114.4
>NODE_1251_length_10262_cov_22.223654__full,3165377.4
>NODE_1253_length_10255_cov_20.152127__full,3160019.0
>NODE_1266_length_10176_cov_26.790315__full,3156088.2
>NODE_1268_length_10165_cov_55.761077__full,3130966.0
>NODE_1271_length_10161_cov_25.457265__full,3142667.2
>NODE_1277_length_10134_cov_28.280618__full,3123409.8
>NODE_1278_length_10126_cov_47.895382__full,3138088.2
>NODE_1287_length_10043_cov_24.685137__full,3111514.6
>NODE_125_length_45568_cov_54.527436__full_1,13435703.0
>NODE_145_length_42441_cov_42.339970__full_1,12356077.0
>NODE_9_length_110415_cov_45.919867__full,34182069.0
>NODE_12_length_105858_cov_52.812659__full,32695475.6
>NODE_18_length_90139_cov_42.862084__full,27763814.8
>NODE_23_length_82875_cov_50.896806__full,25588034.0
>NODE_34_length_71270_cov_45.690956__full,21986435.0
>NODE_36_length_70878_cov_51.025827__full,21934699.6
>NODE_45_length_66110_cov_30.594280__full,20416852.0
>NODE_52_length_62019_cov_57.207154__full,19038625.8
>NODE_53_length_61984_cov_39.739258__full,19128906.8
>NODE_59_length_59152_cov_57.722690__full,18137704.4
>NODE_64_length_58234_cov_49.198589__full,18037460.8
>NODE_87_length_52896_cov_54.902154__full,16367659.2
>NODE_89_length_52837_cov_114.560393__full,16342386.4
>NODE_94_length_51228_cov_75.825344__full,15813170.6
>NODE_117_length_46607_cov_31.550400__full,14432189.4
>NODE_128_length_45084_cov_114.919795__full,13873415.8
>NODE_131_length_44865_cov_34.196042__full,13871508.0
>NODE_134_length_44184_cov_93.636294__full,13655988.8
>NODE_136_length_43717_cov_49.885850__full,13518149.4
>NODE_142_length_43069_cov_44.404910__full,13322492.8
>NODE_146_length_42419_cov_59.908365__full,13091087.8
>NODE_149_length_42192_cov_49.311881__full,13050138.4
>NODE_157_length_40724_cov_87.007434__full,12593456.8
>NODE_206_length_36368_cov_92.871571__full,11244187.6
>NODE_230_length_33042_cov_34.103269__full,10214964.4
>NODE_245_length_31877_cov_63.542042__full,9844735.4
>NODE_265_length_29930_cov_29.341055__full,9270500.0
>NODE_282_length_28748_cov_59.549164__full,8912027.6
>NODE_311_length_26748_cov_89.040527__full,8250672.6
>NODE_318_length_26262_cov_38.870351__full,8111433.4
>NODE_326_length_25442_cov_33.875982__full,7849447.4
>NODE_327_length_25142_cov_53.608314__full,7737377.4
>NODE_332_length_24736_cov_52.106872__full,7642277.2
>NODE_333_length_24734_cov_51.959204__full,7667924.8
>NODE_334_length_24716_cov_27.757566__full,7632336.2
>NODE_344_length_24173_cov_38.719739__full,7467515.6
>NODE_394_length_22227_cov_28.460503__full,6858565.4
>NODE_408_length_21548_cov_72.494755__full,6653978.6
>NODE_409_length_21530_cov_27.541132__full,6656542.0
>NODE_416_length_21178_cov_27.068884__full,6530255.6
>NODE_418_length_21115_cov_29.246098__full,6522322.0
>NODE_424_length_20805_cov_36.222737__full,6404923.0
>NODE_426_length_20780_cov_67.771578__full,6419756.0
>NODE_433_length_20620_cov_48.818381__full,6362671.0
>NODE_434_length_20511_cov_108.562561__full,6343985.2
>NODE_440_length_20353_cov_48.045078__full,6293256.6
>NODE_464_length_19748_cov_46.634638__full,6108824.6
>NODE_505_length_18837_cov_31.346248__full,5830603.4
>NODE_515_length_18471_cov_29.929512__full,5685926.2
>NODE_516_length_18457_cov_34.952773__full,5698010.4
>NODE_525_length_18227_cov_41.001876__full,5625636.4
>NODE_537_length_17843_cov_40.963142__full,5515912.6
>NODE_539_length_17824_cov_27.741664__full,5517685.8
>NODE_556_length_17448_cov_90.187273__full,5380915.6
>NODE_564_length_17323_cov_53.212436__full,5307673.6
>NODE_565_length_17308_cov_59.097856__full,5368913.6
>NODE_571_length_17203_cov_31.624065__full,5319448.6
>NODE_573_length_17166_cov_31.690162__full,5299510.2
>NODE_575_length_17147_cov_42.549859__full,5296119.4
>NODE_581_length_17075_cov_22.122762__full,5286134.0
>NODE_585_length_17005_cov_44.441973__full,5268998.0
>NODE_586_length_16985_cov_70.380433__full,5247434.0
>NODE_587_length_16976_cov_40.302897__full,5233626.2
>NODE_592_length_16917_cov_31.163991__full,5223740.4
>NODE_605_length_16703_cov_39.764635__full,5154517.6
>NODE_609_length_16588_cov_50.900843__full,5128078.6
>NODE_615_length_16450_cov_248.162498__full,5102867.0
>NODE_616_length_16418_cov_25.152522__full,5063405.6
>NODE_620_length_16375_cov_36.156550__full,5074843.0
>NODE_629_length_16224_cov_35.512620__full,5022210.8
>NODE_635_length_16159_cov_76.081943__full,5004230.8
>NODE_638_length_16111_cov_44.929428__full,4980721.2
>NODE_647_length_15993_cov_38.890021__full,4955892.6
>NODE_652_length_15962_cov_107.456786__full,4933206.4
>NODE_683_length_15525_cov_47.585246__full,4796274.0
>NODE_689_length_15481_cov_62.413275__full,4786204.2
>NODE_697_length_15395_cov_35.024582__full,4744445.0
>NODE_708_length_15239_cov_26.503897__full,4712725.8
>NODE_737_length_14794_cov_33.850834__full,4573843.8
>NODE_740_length_14737_cov_493.783167__full,4553301.4
>NODE_741_length_14734_cov_125.659583__full,4542857.8
>NODE_748_length_14634_cov_32.019539__full,4518814.8
>NODE_762_length_14416_cov_63.712091__full,4451908.2
>NODE_771_length_14327_cov_56.822392__full,4421880.4
>NODE_776_length_14214_cov_29.710875__full,4390388.8
>NODE_781_length_14162_cov_33.027448__full,4378243.4
>NODE_783_length_14118_cov_22.758613__full,4365444.6
>NODE_787_length_14031_cov_29.930663__full,4338677.2
>NODE_809_length_13685_cov_33.293022__full,4239409.0
>NODE_819_length_13594_cov_30.299222__full,4187477.8
>NODE_826_length_13550_cov_61.335068__full,4189052.0
>NODE_832_length_13495_cov_47.358838__full,4166115.0
>NODE_864_length_13166_cov_26.504477__full,4071449.2
>NODE_870_length_13134_cov_31.011584__full,4057740.8
>NODE_872_length_13124_cov_27.336967__full,4056674.8
>NODE_881_length_13047_cov_37.047575__full,4033064.4
>NODE_905_length_12878_cov_38.380781__full,3971393.6
>NODE_919_length_12763_cov_36.179406__full,3940325.6
>NODE_936_length_12658_cov_28.296839__full,3919062.6
>NODE_946_length_12592_cov_38.702073__full,3871976.4
>NODE_949_length_12574_cov_62.632144__full,3881984.8
>NODE_953_length_12554_cov_26.197752__full,3882175.8
>NODE_960_length_12488_cov_42.077165__full,3870589.6
>NODE_964_length_12424_cov_28.237404__full,3842316.8
>NODE_967_length_12399_cov_25.877642__full,3834098.8
>NODE_1002_length_12021_cov_25.967203__full,3715090.2
>NODE_1004_length_12013_cov_29.385261__full,3717117.6
>NODE_1005_length_11999_cov_41.210588__full,3700495.8
>NODE_1006_length_11999_cov_33.854202__full,3694189.8
>NODE_1030_length_11811_cov_24.747182__full,3649315.2
>NODE_1033_length_11788_cov_33.696381__full,3646188.6
>NODE_1079_length_11492_cov_42.471518__full,3555109.4
>NODE_1092_length_11406_cov_21.966216__full,3532417.2
>NODE_1095_length_11383_cov_28.405707__full,3519941.6
>NODE_1105_length_11322_cov_73.428941__full,3508105.4
>NODE_1126_length_11199_cov_21.859189__full,3457901.8
>NODE_1128_length_11189_cov_70.692786__full,3460650.8
>NODE_1138_length_11113_cov_134.238151__full,3437282.6
>NODE_1142_length_11090_cov_38.137840__full,3427826.0
>NODE_1148_length_11039_cov_32.847075__full,3398553.8
>NODE_1152_length_11008_cov_22.888532__full,3396013.6
>NODE_1153_length_11001_cov_35.286553__full,3393979.2
>NODE_1164_length_10942_cov_24.530757__full,3392796.4
>NODE_1185_length_10811_cov_43.349141__full,3336080.2
>NODE_1203_length_10692_cov_29.799018__full,3304342.4
>NODE_1206_length_10687_cov_30.125425__full,3300706.4
>NODE_1207_length_10685_cov_34.235216__full,3296511.0
>NODE_1222_length_10600_cov_52.610418__full,3277858.0
>NODE_1230_length_10577_cov_25.628746__full,3280569.4
>NODE_1235_length_10545_cov_24.241241__full,3250575.0
>NODE_1266_length_10402_cov_64.959720__full,3210021.4
>NODE_1285_length_10341_cov_33.430775__full,3188716.2
>NODE_2_length_112776_cov_69.261926__full,34876871.2
>NODE_4_length_100783_cov_34.418398__full,31145194.6
>NODE_7_length_88955_cov_53.725691__full,27487181.0
>NODE_8_length_84412_cov_43.648963__full,26079028.4
>NODE_16_length_74469_cov_53.318610__full,23054317.8
>NODE_28_length_67276_cov_215.642378__full,20775542.2
>NODE_32_length_65928_cov_46.457488__full,20364394.6
>NODE_42_length_60717_cov_38.436867__full,18775506.4
>NODE_55_length_57999_cov_39.198377__full,17943362.8
>NODE_82_length_52924_cov_45.664534__full,16382335.8
>NODE_85_length_52315_cov_124.224299__full,16184255.0
>NODE_109_length_45591_cov_48.459575__full,14080590.2
>NODE_124_length_43308_cov_33.907589__full,13369073.6
>NODE_154_length_40470_cov_37.771395__full,12533520.0
>NODE_157_length_40207_cov_42.672060__full,12444030.4
>NODE_158_length_40076_cov_137.798634__full,12425750.2
>NODE_161_length_39778_cov_42.916530__full,12309695.6
>NODE_177_length_36854_cov_33.281105__full,11396665.8
>NODE_178_length_36802_cov_146.641909__full,11368214.4
>NODE_197_length_33493_cov_33.373001__full,10342409.6
>NODE_202_length_33067_cov_48.252396__full,10213148.4
>NODE_215_length_30686_cov_47.191650__full,9484776.2
>NODE_232_length_29242_cov_24.668016__full,9046591.4
>NODE_233_length_28940_cov_75.769980__full,8974643.0
>NODE_239_length_28580_cov_36.201749__full,8835111.0
>NODE_249_length_28158_cov_162.366086__full,8689829.6
>NODE_267_length_27320_cov_37.917821__full,8437130.0
>NODE_273_length_27050_cov_40.512077__full,8374197.0
>NODE_299_length_25410_cov_40.270594__full,7848472.0
>NODE_307_length_25119_cov_27.680016__full,7755523.8
>NODE_319_length_24445_cov_65.861990__full,7551156.0
>NODE_335_length_23808_cov_46.597284__full,7361029.6
>NODE_371_length_22381_cov_44.153038__full,6880340.2
>NODE_383_length_21709_cov_33.303332__full,6713035.8
>NODE_398_length_21320_cov_39.444654__full,6578137.0
>NODE_402_length_21212_cov_42.936390__full,6555922.4
>NODE_403_length_21181_cov_113.441656__full,6544156.2
>NODE_410_length_20833_cov_96.877882__full,6430685.6
>NODE_458_length_19303_cov_38.301604__full,5996451.6
>NODE_512_length_17798_cov_73.089497__full,5490752.6
>NODE_513_length_17798_cov_37.777106__full,5526516.6
>NODE_518_length_17698_cov_26.329337__full,5466152.6
>NODE_519_length_17692_cov_44.192292__full,5466664.4
>NODE_575_length_16563_cov_22.287415__full,5124366.6
>NODE_588_length_16255_cov_22.014669__full,5007546.0
>NODE_591_length_16237_cov_64.172747__full,5017349.4
>NODE_596_length_16152_cov_66.755622__full,4989521.4
>NODE_603_length_16010_cov_45.971403__full,4947957.0
>NODE_607_length_15928_cov_30.679639__full,4899434.6
>NODE_618_length_15782_cov_21.199515__full,4879221.4
>NODE_635_length_15451_cov_70.404768__full,4777785.2
>NODE_652_length_15117_cov_46.605940__full,4695993.4
>NODE_663_length_14966_cov_52.663012__full,4616016.2
>NODE_672_length_14858_cov_48.239312__full,4593597.6
>NODE_735_length_13973_cov_31.593196__full,4310637.6
>NODE_754_length_13784_cov_58.490172__full,4246868.8
>NODE_756_length_13763_cov_39.422863__full,4244847.6
>NODE_761_length_13734_cov_51.831390__full,4251364.8
